,E3A10_VenB145-014,E3A11_VenB145-014,E3A12_VenB145-014,E3B1_VenB145-014,E3B2_VenB145-014,E3B3_VenB145-014,E3B4_VenB145-014,E3B5_VenB145-014,E3B6_VenB145-014,E3B7_VenB145-014,E3B8_VenB145-014,E3B9_VenB145-014,E3B10_VenB145-014,E3B11_VenB145-014,E3B12_VenB145-014,E3C1_VenB145-014
10.813333333333333,0.0870823860168457,0.16708672046661377,0.4161074757575989,0.39902329444885254,0.32882392406463623,0.19712001085281372,0.07795542478561401,-0.07894635200500488,0.06973743438720703,0.44793635606765747,0.9118542075157166,1.4833658933639526,1.44282728433609,0.8351802825927734,0.2605020999908447,-0.17920881509780884
10.82,0.08860975503921509,0.16976147890090942,0.42106956243515015,0.4026442766189575,0.3324747085571289,0.202082097530365,0.08655339479446411,-0.06575137376785278,0.09053200483322144,0.47982484102249146,0.957392156124115,1.5404000878334045,1.4990121126174927,0.8755028247833252,0.28570741415023804,-0.16304850578308105
10.826666666666666,0.09021162986755371,0.17258524894714355,0.4255026578903198,0.4061013460159302,0.3364980220794678,0.20729005336761475,0.09514391422271729,-0.05315244197845459,0.11160224676132202,0.5119293928146362,1.003071665763855,1.5976950526237488,1.5550777316093445,0.9157806634902954,0.31066685914993286,-0.14637410640716553
10.833333333333334,0.09184330701828003,0.17552077770233154,0.4289969801902771,0.40940195322036743,0.34080445766448975,0.21293014287948608,0.10357797145843506,-0.04108250141143799,0.13268738985061646,0.5442723631858826,1.0488331317901611,1.6552135348320007,1.6109347343444824,0.9559988975524902,0.3353580832481384,-0.1294463872909546
10.84,0.09354203939437866,0.17849355936050415,0.43195486068725586,0.4125833511352539,0.3447532653808594,0.21866708993911743,0.11210143566131592,-0.029101967811584473,0.1534000039100647,0.5766227841377258,1.094423234462738,1.7126277089118958,1.6665160655975342,0.996030867099762,0.36022067070007324,-0.11239945888519287
10.846666666666666,0.09526312351226807,0.18116086721420288,0.43489038944244385,0.4158914089202881,0.34824758768081665,0.2245083451271057,0.12067705392837524,-0.01728534698486328,0.17341971397399902,0.6084442138671875,1.139134168624878,1.7698556184768677,1.7218664288520813,1.035548746585846,0.38552284240722656,-0.09592622518539429
10.853333333333333,0.09704381227493286,0.1836642622947693,0.4382580518722534,0.4194602370262146,0.35190582275390625,0.2303794026374817,0.12888014316558838,-0.005848705768585205,0.19265711307525635,0.6394833326339722,1.1830776929855347,1.8270313739776611,1.7769113183021545,1.0746195912361145,0.4114285111427307,-0.0801384449005127
10.86,0.09869039058685303,0.18625706434249878,0.442013144493103,0.42303651571273804,0.35581737756729126,0.2361685037612915,0.13647228479385376,0.005334615707397461,0.21125376224517822,0.669628381729126,1.2262016534805298,1.88387930393219,1.8309727311134338,1.1134073138237,0.4369765520095825,-0.06487220525741577
10.866666666666667,0.10009855031967163,0.18889456987380981,0.44608116149902344,0.4261136054992676,0.3593936562538147,0.24181604385375977,0.14363229274749756,0.016592442989349365,0.2291351556777954,0.6989315152168274,1.2684091925621033,1.9398778676986694,1.8838420510292053,1.1513903737068176,0.46150386333465576,-0.05033612251281738
10.873333333333333,0.10145455598831177,0.1914575695991516,0.45027583837509155,0.4286766052246094,0.3627166152000427,0.2471134066581726,0.15085935592651367,0.02779066562652588,0.24632364511489868,0.7273852825164795,1.3096407055854797,1.994490623474121,1.9355341792106628,1.1879950761795044,0.4846304655075073,-0.036500394344329834
10.88,0.10284781455993652,0.19366294145584106,0.4546046257019043,0.43101608753204346,0.36611407995224,0.25197118520736694,0.1580566167831421,0.038646161556243896,0.26301294565200806,0.7550045847892761,1.3497322797775269,2.047613263130188,1.9857808947563171,1.2226477265357971,0.5066841840744019,-0.023223459720611572
10.886666666666667,0.1042485237121582,0.19562244415283203,0.45915693044662476,0.43313950300216675,0.36938488483428955,0.25666505098342896,0.16479939222335815,0.04906952381134033,0.27932971715927124,0.781819224357605,1.3888031244277954,2.099044620990753,2.0339414477348328,1.255720853805542,0.5278587341308594,-0.009953975677490234
10.893333333333333,0.10550767183303833,0.19724667072296143,0.46377629041671753,0.43501704931259155,0.3721863031387329,0.26172399520874023,0.17138570547103882,0.05950033664703369,0.29543042182922363,0.8078143000602722,1.4267489314079285,2.148471772670746,2.0795539021492004,1.2875348329544067,0.5479902029037476,0.0032782554626464844
10.9,0.10717660188674927,0.19898265600204468,0.4682689905166626,0.4370063543319702,0.3746151924133301,0.2673417329788208,0.17815083265304565,0.07016211748123169,0.3112331032752991,0.8329153060913086,1.4637112617492676,2.195790410041809,2.1230578422546387,1.3181120157241821,0.5670562386512756,0.016264617443084717
10.906666666666666,0.10938197374343872,0.2010539174079895,0.47260522842407227,0.4397928714752197,0.3774687647819519,0.27292966842651367,0.18525123596191406,0.08092820644378662,0.32657384872436523,0.856935977935791,1.4993250370025635,2.240702509880066,2.16461718082428,1.3471394777297974,0.5852952599525452,0.0289231538772583
10.913333333333334,0.11183321475982666,0.20359456539154053,0.47678500413894653,0.4432275891304016,0.38091838359832764,0.27801841497421265,0.19218027591705322,0.09159743785858154,0.34154951572418213,0.8797347545623779,1.53292715549469,2.2833049297332764,2.2039860486984253,1.3748854398727417,0.603117048740387,0.04100799560546875
10.92,0.1139715313911438,0.20653009414672852,0.48079341650009155,0.4467219114303589,0.3847554326057434,0.2826005220413208,0.19915401935577393,0.10186433792114258,0.3559216856956482,0.9012594819068909,1.5644803643226624,2.323545515537262,2.2410154342651367,1.401662826538086,0.6202906370162964,0.052228569984436035
10.926666666666666,0.11593103408813477,0.20991265773773193,0.48483163118362427,0.4500076174736023,0.3887787461280823,0.2869069576263428,0.2061501145362854,0.11192262172698975,0.36960840225219727,0.9220540523529053,1.5939772129058838,2.3617371916770935,2.276286482810974,1.4270320534706116,0.636570155620575,0.06289035081863403
10.933333333333334,0.11798739433288574,0.21357834339141846,0.48873573541641235,0.4535391926765442,0.3930330276489258,0.2909451723098755,0.21310150623321533,0.12185424566268921,0.3823414444923401,0.9420439600944519,1.6216710209846497,2.3981183767318726,2.309858798980713,1.4503896236419678,0.6515979766845703,0.0729784369468689
10.94,0.11955946683883667,0.21690130233764648,0.49245357513427734,0.45715272426605225,0.3977268934249878,0.2946630120277405,0.21979957818984985,0.13156980276107788,0.3943294286727905,0.9607672691345215,1.6473904252052307,2.432100474834442,2.341143786907196,1.471392810344696,0.6655752658843994,0.08264929056167603
10.946666666666667,0.12060999870300293,0.2194046974182129,0.4959776997566223,0.46031177043914795,0.4022866487503052,0.29838085174560547,0.22622942924499512,0.14059990644454956,0.4061087965965271,0.9778439998626709,1.6710534691810608,2.4636685848236084,2.3694559931755066,1.4903992414474487,0.6785169243812561,0.09145587682723999
10.953333333333333,0.12142211198806763,0.22124499082565308,0.49936026334762573,0.4631653428077698,0.4060417413711548,0.3021731972694397,0.2324134111404419,0.14895200729370117,0.4173964262008667,0.9931549429893494,1.6926676034927368,2.4928301572799683,2.395026385784149,1.5070810914039612,0.6903707981109619,0.09959936141967773
10.96,0.12273341417312622,0.22289901971817017,0.5027502775192261,0.4661157727241516,0.40878355503082275,0.3058984875679016,0.23797154426574707,0.15699118375778198,0.42782723903656006,1.0071322321891785,1.7120987176895142,2.5198981165885925,2.4178624153137207,1.5216171741485596,0.7005855441093445,0.10689347982406616
10.966666666666667,0.12458115816116333,0.22461265325546265,0.5063563585281372,0.4695206880569458,0.41112303733825684,0.309675931930542,0.24323910474777222,0.1646578311920166,0.436931848526001,1.0199174284934998,1.7294436693191528,2.5443807244300842,2.437777817249298,1.5342757105827332,0.7087141275405884,0.1130029559135437
10.973333333333333,0.12671202421188354,0.22646784782409668,0.5105510354042053,0.47272443771362305,0.4135817289352417,0.31372159719467163,0.24843215942382812,0.17193704843521118,0.4452839493751526,1.0315552353858948,1.7447173595428467,2.5654584169387817,2.454705536365509,1.5451163053512573,0.7151812314987183,0.11836737394332886
10.98,0.12908875942230225,0.22871792316436768,0.5150139331817627,0.4759281873703003,0.41604042053222656,0.3183633089065552,0.25369226932525635,0.1787245273590088,0.4533156752586365,1.0420382022857666,1.7577782273292542,2.583228051662445,2.4691298604011536,1.5540271997451782,0.7203221321105957,0.12311339378356934
10.986666666666666,0.13168901205062866,0.23173540830612183,0.5194023251533508,0.47944486141204834,0.4185810685157776,0.3233477473258972,0.25895237922668457,0.18524378538131714,0.46097487211227417,1.0516345500946045,1.768745481967926,2.5977417826652527,2.481624484062195,1.561082899570465,0.7245615124702454,0.1269206404685974
10.993333333333334,0.13430416584014893,0.23536384105682373,0.5239248275756836,0.4831477999687195,0.4215538501739502,0.3286004066467285,0.2643391489982605,0.19136816263198853,0.4681125283241272,1.0606124997138977,1.7777904868125916,2.6092231273651123,2.4915561079978943,1.5666410326957703,0.7274523377418518,0.12943893671035767
11.0,0.1366063952445984,0.23890286684036255,0.5286112427711487,0.48670172691345215,0.4252120852470398,0.33380836248397827,0.2700686454772949,0.19685178995132446,0.4746466875076294,1.0685622692108154,1.7847940325737,2.617448568344116,2.4986714124679565,1.5703067183494568,0.7291585206985474,0.13064593076705933
11.006666666666666,0.13830512762069702,0.24192780256271362,0.5331411957740784,0.4894956946372986,0.42923539876937866,0.33855438232421875,0.2761036157608032,0.20211189985275269,0.4808381199836731,1.0745897889137268,1.789592206478119,2.62247771024704,2.5027021765708923,1.5716329216957092,0.7298961281776428,0.1307651400566101
11.013333333333334,0.139579176902771,0.24471431970596313,0.5370602011680603,0.49246102571487427,0.4332885146141052,0.3428831696510315,0.2820715308189392,0.20720809698104858,0.48639625310897827,1.0787248611450195,1.7921105027198792,2.624981105327606,2.5040283799171448,1.57088041305542,0.7298290729522705,0.1296699047088623
11.02,0.14074891805648804,0.24769455194473267,0.5408227443695068,0.4957914352416992,0.43738633394241333,0.3468543291091919,0.28765201568603516,0.21207332611083984,0.49076229333877563,1.0815411806106567,1.792900264263153,2.6249960064888,2.502918243408203,1.5683472156524658,0.7289871573448181,0.12747198343276978
11.026666666666667,0.14210492372512817,0.2508312463760376,0.5448758602142334,0.49948692321777344,0.4414767026901245,0.3505796194076538,0.29274076223373413,0.2166256308555603,0.4937276244163513,1.0831654071807861,1.7918124794960022,2.6228129863739014,2.499505877494812,1.56421959400177,0.726945698261261,0.12528151273727417
11.033333333333333,0.1437067985534668,0.25391578674316406,0.5487501621246338,0.5032196640968323,0.44545531272888184,0.3545135259628296,0.2977028489112854,0.22113323211669922,0.4957839846611023,1.083269715309143,1.788794994354248,2.61814147233963,2.4940967559814453,1.5585646033287048,0.7238909602165222,0.12312829494476318
11.04,0.1452118158340454,0.2571865916252136,0.552348792552948,0.506967306137085,0.44940412044525146,0.35965442657470703,0.3028586506843567,0.22590160369873047,0.4975423216819763,1.0818466544151306,1.7838478088378906,2.611130475997925,2.486869692802429,1.5516728162765503,0.7197484374046326,0.12101233005523682
11.046666666666667,0.14709681272506714,0.26047229766845703,0.5560740828514099,0.5109533667564392,0.45324116945266724,0.3655552864074707,0.30788034200668335,0.2302303910255432,0.4990622401237488,1.0794103145599365,1.7774701118469238,2.6016980409622192,2.478070557117462,1.5437602996826172,0.7147267460823059,0.11878460645675659
11.053333333333333,0.14937669038772583,0.2635493874549866,0.5605295300483704,0.5149394273757935,0.456884503364563,0.3711879253387451,0.31260401010513306,0.23375451564788818,0.5002245306968689,1.0762810707092285,1.7697885632514954,2.5897398591041565,2.4671554565429688,1.5345141291618347,0.7086321711540222,0.11623650789260864
11.06,0.1519620418548584,0.2660676836967468,0.5650967359542847,0.5187615752220154,0.46034902334213257,0.3761202096939087,0.3175884485244751,0.23696571588516235,0.5012527108192444,1.0723844170570374,1.7604529857635498,2.5759413838386536,2.453751862049103,1.5238374471664429,0.701509416103363,0.11302530765533447
11.066666666666666,0.1542791724205017,0.26857852935791016,0.5693808197975159,0.5225390195846558,0.46362727880477905,0.3810673952102661,0.32295286655426025,0.24040788412094116,0.5021840333938599,1.06792151927948,1.7494559288024902,2.560451626777649,2.437204122543335,1.5115216374397278,0.693589448928833,0.10851025581359863
11.073333333333334,0.156305730342865,0.2716481685638428,0.5741789937019348,0.52652508020401,0.4667118191719055,0.3863126039505005,0.32829493284225464,0.24412572383880615,0.5027949810028076,1.0631456971168518,1.7368048429489136,2.543330192565918,2.4180784821510315,1.4975368976593018,0.6850212812423706,0.10298937559127808
11.08,0.15829503536224365,0.2751201391220093,0.5797520279884338,0.5307793617248535,0.4695579409599304,0.3908500075340271,0.33326447010040283,0.24756044149398804,0.5027502775192261,1.057945191860199,1.7230287194252014,2.524346113204956,2.3971498012542725,1.4818310737609863,0.6759613752365112,0.09664148092269897
11.086666666666666,0.1599714159965515,0.27904659509658813,0.5852207541465759,0.5350634455680847,0.47259777784347534,0.39499998092651367,0.3382638096809387,0.2508983016014099,0.5020648241043091,1.0519251227378845,1.7084702849388123,2.5037378072738647,2.374783158302307,1.4648064970970154,0.6664767861366272,0.08937716484069824
11.093333333333334,0.1614019274711609,0.28318166732788086,0.5896538496017456,0.5389153957366943,0.47622621059417725,0.39927661418914795,0.3434494137763977,0.25454163551330566,0.5010217428207397,1.0450109839439392,1.692846417427063,2.481713891029358,2.351611852645874,1.4471858739852905,0.6566494703292847,0.08144974708557129
11.1,0.16285479068756104,0.287666916847229,0.5936324596405029,0.5423203110694885,0.4800260066986084,0.4038587212562561,0.34821033477783203,0.2579241991043091,0.4998743534088135,1.0376498103141785,1.675933599472046,2.457931637763977,2.327375113964081,1.4291778206825256,0.6460621953010559,0.07338076829910278
11.106666666666667,0.16493350267410278,0.2920106053352356,0.5976930260658264,0.5454421043395996,0.483781099319458,0.40825456380844116,0.3524497151374817,0.2603456377983093,0.49839168787002563,1.0298416018486023,1.6578435897827148,2.4324432015419006,2.302393317222595,1.4107301831245422,0.6345659494400024,0.06554275751113892
11.113333333333333,0.16751885414123535,0.2956390380859375,0.6012916564941406,0.5483999848365784,0.48754364252090454,0.4124268889427185,0.35665929317474365,0.2619028091430664,0.49643218517303467,1.0212138295173645,1.6390308737754822,2.4056807160377502,2.276107668876648,1.3916417956352234,0.6221681833267212,0.05735456943511963
11.12,0.17024576663970947,0.2989768981933594,0.6038695573806763,0.5514472723007202,0.4914328455924988,0.4168003797531128,0.36066025495529175,0.26329606771469116,0.4941597580909729,1.011669635772705,1.619875431060791,2.378009259700775,2.2481903433799744,1.3722032308578491,0.6094351410865784,0.04855543375015259
11.126666666666667,0.17286092042922974,0.302143394947052,0.6061121821403503,0.5546361207962036,0.4952847957611084,0.421278178691864,0.36447495222091675,0.2648085355758667,0.4920884966850281,1.0018646717071533,1.5999600291252136,2.349540591239929,2.218961715698242,1.3524740934371948,0.5966275930404663,0.039540231227874756
11.133333333333333,0.17537921667099,0.3057420253753662,0.6087273359298706,0.5579441785812378,0.4988759756088257,0.4259571433067322,0.36828964948654175,0.26603788137435913,0.49010664224624634,0.9920373558998108,1.5795454382896423,2.3201406002044678,2.1886974573135376,1.3321712613105774,0.5837008357048035,0.030621886253356934
11.14,0.17754733562469482,0.3092139959335327,0.6116479635238647,0.5615130066871643,0.502467155456543,0.43061375617980957,0.372275710105896,0.2673640847206116,0.4874095320701599,0.9816288948059082,1.5583932399749756,2.290196716785431,2.15824693441391,1.3112500309944153,0.5704313516616821,0.021770596504211426
11.146666666666667,0.17898529767990112,0.31250715255737305,0.6145313382148743,0.5652904510498047,0.5061253905296326,0.4351958632469177,0.3764107823371887,0.26919692754745483,0.48395246267318726,0.9702369570732117,1.5364736318588257,2.259783446788788,2.127639949321747,1.2897998094558716,0.55694580078125,0.01284480094909668
11.153333333333334,0.18008053302764893,0.3155916929244995,0.6175339221954346,0.568978488445282,0.5097240209579468,0.4393532872200012,0.3801509737968445,0.2711489796638489,0.48035383224487305,0.9581372141838074,1.5139728784561157,2.2286921739578247,2.0972639322280884,1.268431544303894,0.5434378981590271,0.004015862941741943
11.16,0.1815110445022583,0.31839311122894287,0.6208494305610657,0.5725696682929993,0.5133301019668579,0.4433766007423401,0.3840699791908264,0.2727508544921875,0.47703832387924194,0.9460747241973877,1.4909207820892334,2.1968483924865723,2.066992223262787,1.2469515204429626,0.5298852920532227,-0.004678964614868164
11.166666666666666,0.18343329429626465,0.32103806734085083,0.6241649389266968,0.5766376852989197,0.5169063806533813,0.4476383328437805,0.38773566484451294,0.2738535404205322,0.473514199256897,0.934205949306488,1.4677047729492188,2.1645277738571167,2.036653459072113,1.225009560585022,0.5161985754966736,-0.01354515552520752
11.173333333333334,0.185258686542511,0.32322853803634644,0.6273984909057617,0.5815401673316956,0.5201920866966248,0.45152753591537476,0.390857458114624,0.2748444676399231,0.46931207180023193,0.9222924709320068,1.4441907405853271,2.132214605808258,2.006053924560547,1.2023448944091797,0.5025267601013184,-0.02300739288330078
11.18,0.18696486949920654,0.3254935145378113,0.630602240562439,0.5867183208465576,0.5230754613876343,0.4551410675048828,0.3934726119041443,0.27567893266677856,0.46440958976745605,0.9103268384933472,1.420915126800537,2.099961042404175,1.9748657941818237,1.1796578764915466,0.48960745334625244,-0.03306567668914795
11.186666666666667,0.18874555826187134,0.32766908407211304,0.6337910890579224,0.5916506052017212,0.5256310105323792,0.45859813690185547,0.3958567976951599,0.2758502960205078,0.4593208432197571,0.8980929851531982,1.3980194926261902,2.067849040031433,1.9433200359344482,1.157619059085846,0.4772171378135681,-0.04351884126663208
11.193333333333333,0.19041448831558228,0.3300085663795471,0.636562705039978,0.5965083837509155,0.5281195044517517,0.46181678771972656,0.39827078580856323,0.2753511071205139,0.45415759086608887,0.8858665823936462,1.3754665851593018,2.035699784755707,1.9114688038825989,1.135990023612976,0.4648938775062561,-0.05377829074859619
11.2,0.1917704939842224,0.332564115524292,0.6390511989593506,0.6007179617881775,0.5307048559188843,0.4643872380256653,0.40025264024734497,0.27486681938171387,0.4490315914154053,0.8735582232475281,1.3528689742088318,2.003416419029236,1.8795207142829895,1.1145025491714478,0.4518777132034302,-0.06340444087982178
11.206666666666667,0.1930445432662964,0.3352165222167969,0.6414055824279785,0.6038546562194824,0.5333870649337769,0.4663988947868347,0.4021301865577698,0.2746656537055969,0.4438161849975586,0.8607283234596252,1.330152153968811,1.9708126783370972,1.847594976425171,1.0933279991149902,0.43798983097076416,-0.07240474224090576
11.213333333333333,0.19459426403045654,0.3378540277481079,0.6435513496398926,0.6060302257537842,0.5362629890441895,0.46893954277038574,0.40399283170700073,0.27439743280410767,0.4385411739349365,0.8471086621284485,1.3072341680526733,1.9379407167434692,1.8156394362449646,1.072518527507782,0.42329728603363037,-0.08098036050796509
11.22,0.196211040019989,0.34020841121673584,0.6451979279518127,0.6079971790313721,0.5393475294113159,0.47200173139572144,0.4059597849845886,0.27366727590560913,0.43333321809768677,0.8330494165420532,1.284271478652954,1.9049718976020813,1.7834752798080444,1.0512173175811768,0.40812045335769653,-0.08946657180786133
11.226666666666667,0.19782036542892456,0.34256279468536377,0.6463676691055298,0.6101652979850769,0.543057918548584,0.47519057989120483,0.40803104639053345,0.2728700637817383,0.4279389977455139,0.8195042610168457,1.2615397572517395,1.8720775842666626,1.7513632774353027,1.028597354888916,0.3931596875190735,-0.09831041097640991
11.233333333333333,0.19960105419158936,0.34478306770324707,0.6472617387771606,0.6125569343566895,0.547356903553009,0.478498637676239,0.410325825214386,0.27226656675338745,0.4222765564918518,0.8063018321990967,1.2390315532684326,1.8397793173789978,1.7196089029312134,1.004926860332489,0.37854164838790894,-0.10780245065689087
11.24,0.20164251327514648,0.3466382622718811,0.6478279829025269,0.6152540445327759,0.5516856908798218,0.48207491636276245,0.4130229353904724,0.2714619040489197,0.4162788391113281,0.7931515574455261,1.2170150876045227,1.808464527130127,1.6885995864868164,0.9812712669372559,0.36419183015823364,-0.11797994375228882
11.246666666666666,0.20332634449005127,0.34812837839126587,0.6480738520622253,0.6182342767715454,0.5554109811782837,0.4855319857597351,0.41543692350387573,0.27042627334594727,0.4098862409591675,0.7801353931427002,1.1950954794883728,1.7780885100364685,1.6579926013946533,0.9582117199897766,0.3499835729598999,-0.12820959091186523
11.253333333333334,0.20451098680496216,0.3492608666419983,0.648006796836853,0.6212443113327026,0.558219850063324,0.48832595348358154,0.4175901412963867,0.26935338973999023,0.4032552242279053,0.7677078247070312,1.1735931038856506,1.7481595277786255,1.6276836395263672,0.9359493851661682,0.33608078956604004,-0.13805925846099854
11.26,0.20539015531539917,0.3502592444419861,0.6478503346443176,0.6239861249923706,0.5607232451438904,0.4904642701148987,0.41950494050979614,0.2681538462638855,0.39684027433395386,0.75560063123703,1.1524483561515808,1.7184019088745117,1.5981942415237427,0.9147971868515015,0.32223016023635864,-0.14738738536834717
11.266666666666667,0.20614266395568848,0.35100430250167847,0.6475821137428284,0.6260946393013,0.5631521344184875,0.49235671758651733,0.4210174083709717,0.2666190266609192,0.39073824882507324,0.7435232400894165,1.1317655444145203,1.6887038946151733,1.5695169568061829,0.894889235496521,0.30791014432907104,-0.1560598611831665
11.273333333333333,0.20692497491836548,0.351637601852417,0.6472393870353699,0.6276369094848633,0.5654916167259216,0.4942268133163452,0.4220232367515564,0.26472657918930054,0.3848075866699219,0.7316023111343384,1.1116117238998413,1.659780740737915,1.5416443347930908,0.8758082985877991,0.2933517098426819,-0.16421079635620117
11.28,0.20742416381835938,0.3523528575897217,0.6464868783950806,0.6288960576057434,0.5674362182617188,0.4963129758834839,0.42238831520080566,0.2623423933982849,0.3787502646446228,0.719703733921051,1.09187513589859,1.631617546081543,1.5138909220695496,0.8564963936805725,0.2790391445159912,-0.17198175191879272
11.286666666666667,0.20791590213775635,0.3532096743583679,0.6454065442085266,0.6303265690803528,0.5692541599273682,0.49886107444763184,0.42275339365005493,0.25945156812667847,0.3730505704879761,0.7078424096107483,1.0727494955062866,1.6040727496147156,1.4863982796669006,0.8365586400032043,0.2652108669281006,-0.17986446619033813
11.293333333333333,0.2081543207168579,0.3543272614479065,0.6440132856369019,0.6317794322967529,0.5715414881706238,0.5014538764953613,0.42314082384109497,0.2562776207923889,0.3678053617477417,0.6957724690437317,1.054219901561737,1.5770494937896729,1.4598146080970764,0.8162856101989746,0.2515241503715515,-0.1882612705230713
11.3,0.20805001258850098,0.3553852438926697,0.6424263119697571,0.6331503391265869,0.574260950088501,0.5037561058998108,0.4234611988067627,0.25384873151779175,0.362493097782135,0.6837472319602966,1.0363534092903137,1.5508756041526794,1.4342516660690308,0.7959753274917603,0.2377927303314209,-0.19712001085281372
11.306666666666667,0.20767003297805786,0.3562420606613159,0.6407350301742554,0.6346330046653748,0.5769431591033936,0.5055591464042664,0.4237443208694458,0.2523064613342285,0.3570765256881714,0.6716176867485046,1.0190382599830627,1.5261173248291016,1.4093592762947083,0.7759407162666321,0.22454559803009033,-0.2063363790512085
11.313333333333333,0.20709633827209473,0.35693496465682983,0.6390213966369629,0.636272132396698,0.5793347954750061,0.5073174834251404,0.42369216680526733,0.2514272928237915,0.35149604082107544,0.6597638130187988,1.0021254420280457,1.5021339058876038,1.3848021626472473,0.7564499974250793,0.21205097436904907,-0.21569430828094482
11.32,0.20684301853179932,0.35756826400756836,0.6376802921295166,0.6382986903190613,0.5817487835884094,0.5090981721878052,0.4237443208694458,0.2508014440536499,0.3459751605987549,0.6483644247055054,0.985465943813324,1.4786645770072937,1.3606846332550049,0.7379204034805298,0.19991397857666016,-0.22492557764053345
11.326666666666666,0.20681321620941162,0.3581494092941284,0.6364136934280396,0.6404221057891846,0.5843043327331543,0.5105957388877869,0.4241541028022766,0.2502426505088806,0.3402009606361389,0.6372779607772827,0.9689927101135254,1.4559924602508545,1.3373196125030518,0.7201507687568665,0.18797814846038818,-0.23375451564788818
11.333333333333334,0.2070218324661255,0.35838037729263306,0.6348341703414917,0.642634928226471,0.5867406725883484,0.5120709538459778,0.42481720447540283,0.24956464767456055,0.33421069383621216,0.6264597177505493,0.9526163339614868,1.4345347881317139,1.3145878911018372,0.7027685642242432,0.17598271369934082,-0.24185329675674438
11.34,0.20726770162582397,0.35838037729263306,0.6331205368041992,0.6445199251174927,0.5886927247047424,0.5135238170623779,0.42525678873062134,0.24817883968353271,0.3285408020019531,0.6161853671073914,0.9363219141960144,1.4139190316200256,1.292690634727478,0.6857290863990784,0.16450881958007812,-0.24919211864471436
11.346666666666666,0.20748376846313477,0.3582760691642761,0.6315708160400391,0.6461292505264282,0.5902573466300964,0.5151182413101196,0.42528659105300903,0.24601072072982788,0.3232434391975403,0.6068721413612366,0.9205937385559082,1.3935565948486328,1.2719333171844482,0.6688013672828674,0.15351176261901855,-0.2558603882789612
11.353333333333333,0.2077147364616394,0.3580152988433838,0.6301030516624451,0.6476938724517822,0.5918964743614197,0.5166232585906982,0.42541325092315674,0.24341046810150146,0.3186240792274475,0.5977824330329895,0.905551016330719,1.3737380504608154,1.2521296739578247,0.6517693400382996,0.14287233352661133,-0.2621561288833618
11.36,0.20770728588104248,0.3573000431060791,0.6281659007072449,0.6489679217338562,0.5937069654464722,0.5181282758712769,0.42572617530822754,0.24146586656570435,0.31416118144989014,0.5886256694793701,0.8915737271308899,1.3550147414207458,1.2332051992416382,0.634506344795227,0.13258308172225952,-0.2685338258743286
11.366666666666667,0.20740926265716553,0.35627931356430054,0.6260722875595093,0.6495863199234009,0.5956292152404785,0.5197003483772278,0.4260838031768799,0.24023652076721191,0.30981749296188354,0.5797147750854492,0.8785203099250793,1.337394118309021,1.2151896953582764,0.6172582507133484,0.12246519327163696,-0.2753064036369324
11.373333333333333,0.20688027143478394,0.35531818866729736,0.6246194243431091,0.649668276309967,0.597931444644928,0.5213022232055664,0.426754355430603,0.23933500051498413,0.305667519569397,0.5715563893318176,0.8663758635520935,1.320578157901764,1.1979267001152039,0.6004646420478821,0.11264532804489136,-0.28270483016967773
11.38,0.2066493034362793,0.35469233989715576,0.6233975291252136,0.6502866744995117,0.6007179617881775,0.5233287811279297,0.42800605297088623,0.23849308490753174,0.3018900752067566,0.5638226866722107,0.8548721671104431,1.3046115636825562,1.1810436844825745,0.5840584635734558,0.10273605585098267,-0.2908259630203247
11.386666666666667,0.206775963306427,0.35443902015686035,0.6217211484909058,0.6519481539726257,0.6038472056388855,0.5258470773696899,0.4295334219932556,0.23784488439559937,0.2983585000038147,0.5559325218200684,0.8433684706687927,1.28956139087677,1.1645033955574036,0.5682706832885742,0.09231269359588623,-0.29931962490081787
11.393333333333333,0.20681321620941162,0.35422295331954956,0.6195008754730225,0.6540641188621521,0.6066560745239258,0.5284249782562256,0.43085962533950806,0.23740530014038086,0.29443949460983276,0.5479529500007629,0.8320137858390808,1.2751147150993347,1.1486262083053589,0.5533471703529358,0.08130818605422974,-0.3078728914260864
11.4,0.20657479763031006,0.3542304039001465,0.6174668669700623,0.6561130285263062,0.6092935800552368,0.5304515361785889,0.4317238926887512,0.2368241548538208,0.290602445602417,0.5403980612754822,0.8207932114601135,1.261003315448761,1.1338889598846436,0.5393922328948975,0.07005035877227783,-0.31609833240509033
11.406666666666666,0.2062469720840454,0.3542602062225342,0.615634024143219,0.6583631038665771,0.6119236350059509,0.5322769284248352,0.43229758739471436,0.2359524369239807,0.28717517852783203,0.5334615707397461,0.8101314306259155,1.247510313987732,1.1199861764907837,0.5261823534965515,0.058904290199279785,-0.3239363431930542
11.413333333333334,0.20620226860046387,0.35422295331954956,0.6132945418357849,0.6613060832023621,0.6146132946014404,0.5338713526725769,0.43269991874694824,0.23477524518966675,0.2842023968696594,0.5268305540084839,0.8002817630767822,1.2350305914878845,1.1067092418670654,0.5132853984832764,0.04810839891433716,-0.33117085695266724
11.42,0.20607560873031616,0.3537386655807495,0.61064213514328,0.6643682718276978,0.6173625588417053,0.535331666469574,0.4330947995185852,0.23347139358520508,0.2811998128890991,0.5203187465667725,0.7915124297142029,1.2236982583999634,1.0938644409179688,0.5004256963729858,0.03784149885177612,-0.3377273678779602
